Datetime,Open,High,Low,Close,Adj Close,Volume,Time Gap
2023-09-11 09:30:00-04:00,1.690000057220459,1.690000057220459,1.690000057220459,1.690000057220459,1.690000057220459,6534,0 days 00:00:00
2023-09-11 09:32:00-04:00,1.659999966621399,1.659999966621399,1.649999976158142,1.649999976158142,1.649999976158142,1079,0 days 00:02:00
2023-09-11 09:33:00-04:00,1.649999976158142,1.649999976158142,1.6299999952316284,1.6299999952316284,1.6299999952316284,4357,0 days 00:01:00
2023-09-11 09:41:00-04:00,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,1.659999966621399,1000,0 days 00:08:00
2023-09-11 09:42:00-04:00,1.6299999952316284,1.6299999952316284,1.6299999952316284,1.6299999952316284,1.6299999952316284,1425,0 days 00:01:00
2023-09-11 09:46:00-04:00,1.6200000047683716,1.6200000047683716,1.6200000047683716,1.6200000047683716,1.6200000047683716,207,0 days 00:04:00
2023-09-11 09:48:00-04:00,1.6002999544143677,1.6200000047683716,1.6002999544143677,1.6200000047683716,1.6200000047683716,568,0 days 00:02:00
2023-09-11 09:51:00-04:00,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,297,0 days 00:03:00
2023-09-11 09:52:00-04:00,1.6002999544143677,1.6002999544143677,1.5700000524520874,1.590000033378601,1.590000033378601,9280,0 days 00:01:00
2023-09-11 09:56:00-04:00,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,1.600000023841858,100,0 days 00:04:00
2023-09-11 09:57:00-04:00,1.5729999542236328,1.5729999542236328,1.5729999542236328,1.5729999542236328,1.5729999542236328,594,0 days 00:01:00
2023-09-11 09:59:00-04:00,1.5901000499725342,1.5901000499725342,1.5901000499725342,1.5901000499725342,1.5901000499725342,200,0 days 00:02:00
2023-09-11 10:00:00-04:00,1.590000033378601,1.590000033378601,1.590000033378601,1.590000033378601,1.590000033378601,115,0 days 00:01:00
2023-09-11 10:01:00-04:00,1.590000033378601,1.590000033378601,1.5800000429153442,1.5800000429153442,1.5800000429153442,6529,0 days 00:01:00
2023-09-11 10:02:00-04:00,1.5795999765396118,1.600000023841858,1.5795999765396118,1.5801000595092773,1.5801000595092773,2607,0 days 00:01:00
2023-09-11 10:10:00-04:00,1.5871000289916992,1.5871000289916992,1.5871000289916992,1.5871000289916992,1.5871000289916992,217,0 days 00:08:00
2023-09-11 10:11:00-04:00,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,1078,0 days 00:01:00
2023-09-11 10:15:00-04:00,1.590000033378601,1.590000033378601,1.590000033378601,1.590000033378601,1.590000033378601,192,0 days 00:04:00
2023-09-11 10:16:00-04:00,1.5800000429153442,1.5800000429153442,1.5800000429153442,1.5800000429153442,1.5800000429153442,532,0 days 00:01:00
2023-09-11 10:19:00-04:00,1.5800000429153442,1.5800000429153442,1.5700000524520874,1.5700000524520874,1.5700000524520874,5001,0 days 00:03:00
2023-09-11 10:21:00-04:00,1.5800000429153442,1.5800000429153442,1.5800000429153442,1.5800000429153442,1.5800000429153442,1000,0 days 00:02:00
2023-09-11 10:23:00-04:00,1.570099949836731,1.570099949836731,1.570099949836731,1.570099949836731,1.570099949836731,2000,0 days 00:02:00
2023-09-11 10:25:00-04:00,1.5700000524520874,1.5700000524520874,1.5700000524520874,1.5700000524520874,1.5700000524520874,300,0 days 00:02:00
2023-09-11 10:26:00-04:00,1.5774999856948853,1.5774999856948853,1.5774999856948853,1.5774999856948853,1.5774999856948853,743,0 days 00:01:00
2023-09-11 10:30:00-04:00,1.5700000524520874,1.5700000524520874,1.5700000524520874,1.5700000524520874,1.5700000524520874,1618,0 days 00:04:00
2023-09-11 10:31:00-04:00,1.559999942779541,1.559999942779541,1.559999942779541,1.559999942779541,1.559999942779541,1395,0 days 00:01:00
2023-09-11 10:32:00-04:00,1.5299999713897705,1.5449999570846558,1.5099999904632568,1.5449999570846558,1.5449999570846558,3934,0 days 00:01:00
2023-09-11 10:33:00-04:00,1.5199999809265137,1.5199999809265137,1.5099999904632568,1.5099999904632568,1.5099999904632568,225,0 days 00:01:00
2023-09-11 10:41:00-04:00,1.5145000219345093,1.5145000219345093,1.5145000219345093,1.5145000219345093,1.5145000219345093,348,0 days 00:08:00
2023-09-11 10:46:00-04:00,1.5343999862670898,1.5343999862670898,1.5200999975204468,1.5200999975204468,1.5200999975204468,1184,0 days 00:05:00
2023-09-11 10:48:00-04:00,1.5499000549316406,1.5499000549316406,1.5499000549316406,1.5499000549316406,1.5499000549316406,100,0 days 00:02:00
2023-09-11 10:53:00-04:00,1.5200999975204468,1.5299999713897705,1.5099999904632568,1.5299999713897705,1.5299999713897705,3122,0 days 00:05:00
2023-09-11 10:54:00-04:00,1.511199951171875,1.511199951171875,1.511199951171875,1.511199951171875,1.511199951171875,115,0 days 00:01:00
2023-09-11 10:55:00-04:00,1.5194000005722046,1.5199999809265137,1.5194000005722046,1.5199999809265137,1.5199999809265137,200,0 days 00:01:00
2023-09-11 10:56:00-04:00,1.5149999856948853,1.5149999856948853,1.51010000705719,1.51010000705719,1.51010000705719,502,0 days 00:01:00
2023-09-11 10:58:00-04:00,1.5298999547958374,1.5299999713897705,1.5298999547958374,1.5299999713897705,1.5299999713897705,370,0 days 00:02:00
2023-09-11 11:01:00-04:00,1.5199999809265137,1.5199999809265137,1.4900000095367432,1.4900000095367432,1.4900000095367432,6412,0 days 00:03:00
2023-09-11 11:02:00-04:00,1.5399999618530273,1.5399999618530273,1.5399999618530273,1.5399999618530273,1.5399999618530273,131,0 days 00:01:00
2023-09-11 11:13:00-04:00,1.5149999856948853,1.5149999856948853,1.5149999856948853,1.5149999856948853,1.5149999856948853,150,0 days 00:11:00
2023-09-11 11:17:00-04:00,1.5199999809265137,1.5199999809265137,1.5199999809265137,1.5199999809265137,1.5199999809265137,210,0 days 00:04:00
2023-09-11 11:18:00-04:00,1.5398999452590942,1.6799999475479126,1.5397000312805176,1.6200000047683716,1.6200000047683716,27706,0 days 00:01:00
2023-09-11 11:20:00-04:00,1.5799000263214111,1.5799000263214111,1.5299999713897705,1.5700000524520874,1.5700000524520874,5451,0 days 00:02:00
2023-09-11 11:21:00-04:00,1.54830002784729,1.54830002784729,1.5299999713897705,1.5299999713897705,1.5299999713897705,719,0 days 00:01:00
2023-09-11 11:23:00-04:00,1.5399999618530273,1.5399999618530273,1.5399999618530273,1.5399999618530273,1.5399999618530273,100,0 days 00:02:00
2023-09-11 11:26:00-04:00,1.5499999523162842,1.5499999523162842,1.5499000549316406,1.5499000549316406,1.5499000549316406,5700,0 days 00:03:00
2023-09-11 11:29:00-04:00,1.5,1.5,1.5,1.5,1.5,125,0 days 00:03:00
2023-09-11 11:31:00-04:00,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.5499999523162842,480,0 days 00:02:00
2023-09-11 11:34:00-04:00,1.5479999780654907,1.5479999780654907,1.5479999780654907,1.5479999780654907,1.5479999780654907,1776,0 days 00:03:00
2023-09-11 11:38:00-04:00,1.5,1.5,1.5,1.5,1.5,1250,0 days 00:04:00
2023-09-11 11:41:00-04:00,1.5199999809265137,1.5199999809265137,1.5199999809265137,1.5199999809265137,1.5199999809265137,388,0 days 00:03:00
2023-09-11 11:53:00-04:00,1.5039000511169434,1.5039000511169434,1.5039000511169434,1.5039000511169434,1.5039000511169434,744,0 days 00:12:00
2023-09-11 12:13:00-04:00,1.534000039100647,1.534000039100647,1.534000039100647,1.534000039100647,1.534000039100647,400,0 days 00:20:00
2023-09-11 12:19:00-04:00,1.5299999713897705,1.5299999713897705,1.5299999713897705,1.5299999713897705,1.5299999713897705,373,0 days 00:06:00
2023-09-11 12:20:00-04:00,1.5149999856948853,1.5149999856948853,1.5099999904632568,1.5110000371932983,1.5110000371932983,1678,0 days 00:01:00
2023-09-11 12:21:00-04:00,1.5018999576568604,1.5018999576568604,1.5018999576568604,1.5018999576568604,1.5018999576568604,1678,0 days 00:01:00
2023-09-11 12:33:00-04:00,1.5299999713897705,1.5299999713897705,1.5299999713897705,1.5299999713897705,1.5299999713897705,300,0 days 00:12:00
2023-09-11 12:43:00-04:00,1.5299999713897705,1.5299999713897705,1.5299999713897705,1.5299999713897705,1.5299999713897705,211,0 days 00:10:00
2023-09-11 12:50:00-04:00,1.51010000705719,1.51010000705719,1.51010000705719,1.51010000705719,1.51010000705719,325,0 days 00:07:00
2023-09-11 12:54:00-04:00,1.5480999946594238,1.5480999946594238,1.5480999946594238,1.5480999946594238,1.5480999946594238,705,0 days 00:04:00
2023-09-11 12:58:00-04:00,1.5199999809265137,1.5199999809265137,1.5199999809265137,1.5199999809265137,1.5199999809265137,400,0 days 00:04:00
2023-09-11 12:59:00-04:00,1.5149999856948853,1.5149999856948853,1.5149999856948853,1.5149999856948853,1.5149999856948853,900,0 days 00:01:00
2023-09-11 13:00:00-04:00,1.5149999856948853,1.5149999856948853,1.4800000190734863,1.4800000190734863,1.4800000190734863,9630,0 days 00:01:00
2023-09-11 13:01:00-04:00,1.5299999713897705,1.559999942779541,1.5299999713897705,1.559999942779541,1.559999942779541,5880,0 days 00:01:00
2023-09-11 13:08:00-04:00,1.5099999904632568,1.5099999904632568,1.4800000190734863,1.4800000190734863,1.4800000190734863,821,0 days 00:07:00
2023-09-11 13:21:00-04:00,1.5332000255584717,1.5332000255584717,1.5332000255584717,1.5332000255584717,1.5332000255584717,132,0 days 00:13:00
2023-09-11 13:30:00-04:00,1.5,1.5,1.5,1.5,1.5,340,0 days 00:09:00
2023-09-11 13:36:00-04:00,1.499899983406067,1.5,1.499899983406067,1.5,1.5,200,0 days 00:06:00
2023-09-11 13:37:00-04:00,1.5,1.5,1.5,1.5,1.5,439,0 days 00:01:00
2023-09-11 13:43:00-04:00,1.538599967956543,1.538599967956543,1.538599967956543,1.538599967956543,1.538599967956543,555,0 days 00:06:00
2023-09-11 13:54:00-04:00,1.5199999809265137,1.5199999809265137,1.5199999809265137,1.5199999809265137,1.5199999809265137,459,0 days 00:11:00
2023-09-11 14:03:00-04:00,1.5099999904632568,1.5199999809265137,1.5099999904632568,1.5199999809265137,1.5199999809265137,3892,0 days 00:09:00
2023-09-11 14:04:00-04:00,1.5,1.5015000104904175,1.4800000190734863,1.4800000190734863,1.4800000190734863,1837,0 days 00:01:00
2023-09-11 14:05:00-04:00,1.4800000190734863,1.4801000356674194,1.4800000190734863,1.4800000190734863,1.4800000190734863,2034,0 days 00:01:00
2023-09-11 14:06:00-04:00,1.4700000286102295,1.4700000286102295,1.4600000381469727,1.4600000381469727,1.4600000381469727,3199,0 days 00:01:00
2023-09-11 14:15:00-04:00,1.4850000143051147,1.4850000143051147,1.4850000143051147,1.4850000143051147,1.4850000143051147,515,0 days 00:09:00
2023-09-11 14:18:00-04:00,1.4850000143051147,1.4850000143051147,1.4850000143051147,1.4850000143051147,1.4850000143051147,710,0 days 00:03:00
2023-09-11 14:26:00-04:00,1.5,1.5099999904632568,1.5,1.5099999904632568,1.5099999904632568,720,0 days 00:08:00
2023-09-11 14:28:00-04:00,1.5,1.5,1.5,1.5,1.5,1834,0 days 00:02:00
2023-09-11 14:29:00-04:00,1.4957000017166138,1.4957000017166138,1.4957000017166138,1.4957000017166138,1.4957000017166138,391,0 days 00:01:00
2023-09-11 14:30:00-04:00,1.5099999904632568,1.5099999904632568,1.5,1.5,1.5,1479,0 days 00:01:00
2023-09-11 14:31:00-04:00,1.5198999643325806,1.5198999643325806,1.5198999643325806,1.5198999643325806,1.5198999643325806,5093,0 days 00:01:00
2023-09-11 14:32:00-04:00,1.5123000144958496,1.5399999618530273,1.5123000144958496,1.5368000268936157,1.5368000268936157,8422,0 days 00:01:00
2023-09-11 14:33:00-04:00,1.5368000268936157,1.589900016784668,1.5368000268936157,1.5851999521255493,1.5851999521255493,1424,0 days 00:01:00
2023-09-11 14:36:00-04:00,1.5299999713897705,1.559999942779541,1.5299999713897705,1.5500999689102173,1.5500999689102173,4600,0 days 00:03:00
2023-09-11 14:37:00-04:00,1.559000015258789,1.5699000358581543,1.5587999820709229,1.569200038909912,1.569200038909912,2212,0 days 00:01:00
2023-09-11 14:38:00-04:00,1.5499999523162842,1.5700000524520874,1.5499999523162842,1.5700000524520874,1.5700000524520874,1200,0 days 00:01:00
2023-09-11 14:39:00-04:00,1.5693999528884888,1.5693999528884888,1.559999942779541,1.559999942779541,1.559999942779541,200,0 days 00:01:00
2023-09-11 14:40:00-04:00,1.5694999694824219,1.5859999656677246,1.5694999694824219,1.5859999656677246,1.5859999656677246,500,0 days 00:01:00
2023-09-11 14:41:00-04:00,1.5885000228881836,1.5885000228881836,1.5885000228881836,1.5885000228881836,1.5885000228881836,108,0 days 00:01:00
2023-09-11 14:42:00-04:00,1.5859999656677246,1.5859999656677246,1.5859999656677246,1.5859999656677246,1.5859999656677246,100,0 days 00:01:00
2023-09-11 14:43:00-04:00,1.5887999534606934,1.5889999866485596,1.5800000429153442,1.5800000429153442,1.5800000429153442,1100,0 days 00:01:00
2023-09-11 14:44:00-04:00,1.5800000429153442,1.5985000133514404,1.5800000429153442,1.5952999591827393,1.5952999591827393,700,0 days 00:01:00
2023-09-11 14:45:00-04:00,1.5952999591827393,1.5952999591827393,1.5800000429153442,1.5800000429153442,1.5800000429153442,200,0 days 00:01:00
2023-09-11 14:46:00-04:00,1.5800000429153442,1.5994000434875488,1.5800000429153442,1.590000033378601,1.590000033378601,2550,0 days 00:01:00
2023-09-11 14:47:00-04:00,1.5994000434875488,1.642799973487854,1.5994000434875488,1.642799973487854,1.642799973487854,475,0 days 00:01:00
2023-09-11 14:48:00-04:00,1.600000023841858,1.6333999633789062,1.600000023841858,1.6333999633789062,1.6333999633789062,612,0 days 00:01:00
2023-09-11 14:49:00-04:00,1.6279000043869019,1.6279000043869019,1.5901000499725342,1.5901000499725342,1.5901000499725342,1133,0 days 00:01:00
2023-09-11 14:50:00-04:00,1.628000020980835,1.628000020980835,1.6100000143051147,1.6100000143051147,1.6100000143051147,700,0 days 00:01:00
2023-09-11 14:51:00-04:00,1.624899983406067,1.624899983406067,1.624899983406067,1.624899983406067,1.624899983406067,200,0 days 00:01:00
2023-09-11 14:52:00-04:00,1.628000020980835,1.628000020980835,1.600000023841858,1.6100000143051147,1.6100000143051147,600,0 days 00:01:00
2023-09-11 14:53:00-04:00,1.6150000095367432,1.6430000066757202,1.6150000095367432,1.6430000066757202,1.6430000066757202,1236,0 days 00:01:00
2023-09-11 14:54:00-04:00,1.6299999952316284,1.649899959564209,1.6299999952316284,1.649899959564209,1.649899959564209,301,0 days 00:01:00
2023-09-11 14:55:00-04:00,1.649899959564209,1.649899959564209,1.6399999856948853,1.6399999856948853,1.6399999856948853,1068,0 days 00:01:00
2023-09-11 14:56:00-04:00,1.643399953842163,1.6490000486373901,1.6299999952316284,1.6485999822616577,1.6485999822616577,3416,0 days 00:01:00
2023-09-11 14:57:00-04:00,1.5336999893188477,1.5336999893188477,1.5336999893188477,1.5336999893188477,1.5336999893188477,2050,0 days 00:01:00
2023-09-11 14:59:00-04:00,1.5819000005722046,1.5819000005722046,1.5819000005722046,1.5819000005722046,1.5819000005722046,122,0 days 00:02:00
2023-09-11 15:04:00-04:00,1.6200000047683716,1.6216000318527222,1.6200000047683716,1.6216000318527222,1.6216000318527222,200,0 days 00:05:00
2023-09-11 15:05:00-04:00,1.6200000047683716,1.649899959564209,1.6200000047683716,1.6426000595092773,1.6426000595092773,6320,0 days 00:01:00
2023-09-11 15:06:00-04:00,1.6399999856948853,1.6399999856948853,1.6399999856948853,1.6399999856948853,1.6399999856948853,100,0 days 00:01:00
2023-09-11 15:07:00-04:00,1.6480000019073486,1.6492999792099,1.6399999856948853,1.6492999792099,1.6492999792099,600,0 days 00:01:00
2023-09-11 15:08:00-04:00,1.6497999429702759,1.6497999429702759,1.6497999429702759,1.6497999429702759,1.6497999429702759,290,0 days 00:01:00
2023-09-11 15:09:00-04:00,1.6399999856948853,1.649899959564209,1.6399999856948853,1.6495000123977661,1.6495000123977661,1900,0 days 00:01:00
2023-09-11 15:10:00-04:00,1.6492999792099,1.649899959564209,1.6492999792099,1.649899959564209,1.649899959564209,861,0 days 00:01:00
2023-09-11 15:11:00-04:00,1.6497000455856323,1.659999966621399,1.6449999809265137,1.659999966621399,1.659999966621399,2925,0 days 00:01:00
2023-09-11 15:12:00-04:00,1.6799999475479126,1.6799999475479126,1.6749000549316406,1.6797000169754028,1.6797000169754028,3150,0 days 00:01:00
2023-09-11 15:13:00-04:00,1.6786999702453613,1.6786999702453613,1.659999966621399,1.6698999404907227,1.6698999404907227,2177,0 days 00:01:00
2023-09-11 15:14:00-04:00,1.679900050163269,1.679900050163269,1.679900050163269,1.679900050163269,1.679900050163269,100,0 days 00:01:00
2023-09-11 15:16:00-04:00,1.664199948310852,1.679900050163269,1.664199948310852,1.679900050163269,1.679900050163269,792,0 days 00:02:00
2023-09-11 15:17:00-04:00,1.6793999671936035,1.6793999671936035,1.6793999671936035,1.6793999671936035,1.6793999671936035,383,0 days 00:01:00
2023-09-11 15:18:00-04:00,1.6793999671936035,1.6797000169754028,1.6793999671936035,1.6797000169754028,1.6797000169754028,200,0 days 00:01:00
2023-09-11 15:19:00-04:00,1.6797000169754028,1.6797000169754028,1.6734999418258667,1.6794999837875366,1.6794999837875366,883,0 days 00:01:00
2023-09-11 15:20:00-04:00,1.6794999837875366,1.6794999837875366,1.6794999837875366,1.6794999837875366,1.6794999837875366,100,0 days 00:01:00
2023-09-11 15:21:00-04:00,1.6793999671936035,1.6793999671936035,1.6793999671936035,1.6793999671936035,1.6793999671936035,100,0 days 00:01:00
2023-09-11 15:23:00-04:00,1.6799999475479126,1.6799999475479126,1.6792999505996704,1.6792999505996704,1.6792999505996704,320,0 days 00:02:00
2023-09-11 15:24:00-04:00,1.6792999505996704,1.6799999475479126,1.6699999570846558,1.6699999570846558,1.6699999570846558,2806,0 days 00:01:00
2023-09-11 15:25:00-04:00,1.6699999570846558,1.6699999570846558,1.649999976158142,1.6698999404907227,1.6698999404907227,1000,0 days 00:01:00
2023-09-11 15:26:00-04:00,1.6698999404907227,1.6698999404907227,1.6401000022888184,1.6401000022888184,1.6401000022888184,4215,0 days 00:01:00
2023-09-11 15:27:00-04:00,1.649999976158142,1.649999976158142,1.6399999856948853,1.6399999856948853,1.6399999856948853,1488,0 days 00:01:00
2023-09-11 15:29:00-04:00,1.6452000141143799,1.6496000289916992,1.6452000141143799,1.6496000289916992,1.6496000289916992,397,0 days 00:02:00
2023-09-11 15:30:00-04:00,1.6495000123977661,1.6495000123977661,1.6495000123977661,1.6495000123977661,1.6495000123977661,220,0 days 00:01:00
2023-09-11 15:33:00-04:00,1.6598999500274658,1.6598999500274658,1.6598999500274658,1.6598999500274658,1.6598999500274658,1519,0 days 00:03:00
2023-09-11 15:40:00-04:00,1.6585999727249146,1.6585999727249146,1.6585999727249146,1.6585999727249146,1.6585999727249146,100,0 days 00:07:00
2023-09-11 15:41:00-04:00,1.6598999500274658,1.6598999500274658,1.6592999696731567,1.6592999696731567,1.6592999696731567,200,0 days 00:01:00
2023-09-11 15:43:00-04:00,1.6549999713897705,1.6549999713897705,1.6549999713897705,1.6549999713897705,1.6549999713897705,1500,0 days 00:02:00
2023-09-11 15:50:00-04:00,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,1.649999976158142,287,0 days 00:07:00
2023-09-11 15:51:00-04:00,1.649999976158142,1.6505000591278076,1.649999976158142,1.6505000591278076,1.6505000591278076,621,0 days 00:01:00
2023-09-11 15:52:00-04:00,1.6598999500274658,1.6598999500274658,1.649999976158142,1.6592999696731567,1.6592999696731567,408,0 days 00:01:00
2023-09-11 15:53:00-04:00,1.6598999500274658,1.6598999500274658,1.6597000360488892,1.6598000526428223,1.6598000526428223,1500,0 days 00:01:00
2023-09-11 15:54:00-04:00,1.6549999713897705,1.6549999713897705,1.6549999713897705,1.6549999713897705,1.6549999713897705,500,0 days 00:01:00
2023-09-11 15:59:00-04:00,1.649999976158142,1.649999976158142,1.6492999792099,1.6492999792099,1.6492999792099,0,0 days 00:05:00
